Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"RONALDO                  ";7;H;"PUR SANG";14;1;6;21180,00;0,00;21180,00;1512,86;340
"LOCKED N' LOADED         ";4;H;"PUR SANG";8;1;7;21175,00;0,00;21175,00;2646,88;300
"LUDO                     ";3;M;"PUR SANG";6;0;5;21170,00;11431,00;32601,00;3528,33;430
"CHANPOUR                 ";6;H;"PUR SANG";10;1;7;21160,00;6664,00;27824,00;2116,00;310
"EMMA POINT               ";5;F;"PUR SANG";12;1;7;21150,00;0,00;21150,00;1762,50;300
"GENTIANA BELLA           ";5;F;"PUR SANG";7;1;3;21110,00;8547,00;29657,00;3015,71;365
"SOLID SPIRIT             ";2;M;"PUR SANG";5;1;4;21110,00;13298,00;34408,00;4222,00;410
"TAKE A GUESS             ";9;H;"PUR SANG";5;3;1;21100,00;6645,00;27745,00;4220,00;320
"MAGNETIQUE               ";6;H;"PUR SANG";14;2;2;21100,00;0,00;21100,00;1507,14;285
"TOY ROOM                 ";5;F;"PUR SANG";11;2;2;21100,00;8545,00;29645,00;1918,18;340
"ANDINO                   ";4;M;"PUR SANG";10;2;4;21100,00;8543,00;29643,00;2110,00;280
"JERY SMAIH               ";3;H;"PUR SANG";15;1;7;21100,00;11394,00;32494,00;1406,67;270
"VADALIYA                 ";3;F;"PUR SANG";5;1;2;21100,00;11394,00;32494,00;4220,00;375
"PEDRO THE BEST           ";3;M;"PUR SANG";7;0;6;21100,00;11394,00;32494,00;3014,29;385
"SOUMERA                  ";2;F;"PUR SANG";4;1;1;21050,00;13261,00;34311,00;5262,50;410
"DOCTOR CARL              ";3;M;"PUR SANG";8;0;7;21050,00;11367,00;32417,00;2631,25;340
"MARASTAR                 ";3;F;"PUR SANG";8;1;5;21040,00;11361,00;32401,00;2630,00;330
"HARMLESS                 ";5;H;"PUR SANG";5;2;3;21030,00;8515,00;29545,00;4206,00;400
"MAGICAL FOREST           ";7;F;"PUR SANG";5;2;1;21000,00;0,00;21000,00;4200,00;380
"ASSIER                   ";4;H;"PUR SANG";7;2;0;21000,00;0,00;21000,00;3000,00;355
"CHELSEA DU NINIAN        ";3;F;"PUR SANG";10;2;4;21000,00;11340,00;32340,00;2100,00;315
"GOROCK OF SAINTS         ";4;H;"PUR SANG";6;2;0;21000,00;8504,00;29504,00;3500,00;350
"SELENA STARLIGHT         ";3;F;"PUR SANG";8;2;3;21000,00;11340,00;32340,00;2625,00;345
